word,form,qwerd,keyer,chord,usage
Attackable,a-t-a-k-b,Atakb,,qabkt,89
Attacked,a-t-a-k-d,Atakd,,qadkt,89
Attacking,a-t-a-k-\-h,Atakg,,qagkt,89
Attacks,a-t-a-k-s,Ataks,,qakst,89
Deaths,d-e-th-s,Dehs,,qdehs,89
Handled,^-h-\-nt-l-d,Hndld,,qdhln,89
Handling,^-h-\-nt-l-\-h,Hndlg,,qdghln,89
Handles,^-h-\-nt-l-s,Hndls,,qdhlns,89
Handle,^-h-\-n-l,Hnl,,qhln,89
Handled,^-h-\-n-l-d,Hnld,,qdhln,89
Handling,^-h-\-n-l-\-h,Hnlg,,qghln,89
Handler,^-h-\-n-l-r,Hnlr,,qhlnr,89
Handlers,^-h-\-n-l-r-s,Hnlrs,,qhlnrs,89
Handles,^-h-\-n-l-s,Hnls,,qhlns,89
Buttoned,b-u-tn-d,Butnd,,qbdntu,90
Buttoning,b-u-tn-\-h,Butng,,qbgntu,90
Buttons,b-u-tn-s,Butns,,qbnstu,90
Worldwide,u-u-i-d,Uuid,,qdiu,90
Enabled,e-n-b-d,Enbd,,qbden,92
Enabling,e-n-b-\-h,Enbg,,qbegn,92
Enables,e-n-b-s,Enbs,,qbens,92
Finishing,f-e-n-sh-\-h,Fenzg,,qefgnz,92
Finishes,f-e-n-sh-s,Fenzs,,qefnsz,92
Heartbeat,^-h-\-a2-t-b-e-t,Hatbet,,qabeht,92
Heartbeats,^-h-\-a2-t-b-e-t-s,Hatbets,,qabehst,92
Heartbreak,^-h-\-a2-t-br-a-k,Hatbrak,,qabhkrt,92
Heartbreaking,^-h-\-a2-t-br-a-k-\-h,Hatbrakg,,qabghkrt,92
Heartbreaks,^-h-\-a2-t-br-a-k-s,Hatbraks,,qabhkrst,92
Heartbroke,^-h-\-a2-t-br-o-k,Hatbrok,,qabhkort,92
Heartbroken,^-h-\-a2-t-br-o-k-n,Hatbrokn,,qabhknort,92
Hearted,^-h-\-a2-t-d,Hatdo,o,qadhot,92
Hearts,^-h-\-a2-t-s,Hatso,o,qahost,92
Invalidate,n-v-a-l-d-d,Nvaldd,,qadlnv,92
Invalidate,n-v-a-l-e-d-d,Nvaledd,,qadelnv,92
Invalidated,n-v-a-l-e-d-d-d,Nvaleddd,,qadelnv,92
Invalidating,n-v-a-l-e-d-d-\-h,Nvaleddg,,qadeglnv,92
Invalidates,n-v-a-l-e-d-d-s,Nvaledds,,qadelnsv,92
Validate,v-a-l-d-d,Valdd,,qadlv,92
Validated,v-a-l-d-d-d,Valddd,,qadlv,92
Validating,v-a-l-d-d-\-h,Valddg,,qadglv,92
Validator,v-a-l-d-d-r,Valddr,,qadlrv,92
Validators,v-a-l-d-d-r-s,Valddrs,,qadlrsv,92
Validates,v-a-l-d-d-s,Valdds,,qadlsv,92
Validate,v-a-l-e-d-d,Valedd,,qadelv,92
Validated,v-a-l-e-d-d-d,Valeddd,,qadelv,92
Validating,v-a-l-e-d-d-\-h,Valeddg,,qadeglv,92
Validator,v-a-l-e-d-d-r,Valeddr,,qadelrv,92
Validators,v-a-l-e-d-d-r-s,Valeddrs,,qadelrsv,92
Validates,v-a-l-e-d-d-s,Valedds,,qadelsv,92
Emerged,e-m-e-j-d,Emejd,,qdejm,93
Emerging,e-m-e-j-\-h,Emejg,,qegjm,93
Emergencies,e-m-e-j-s,Emejs,,qejms,93
Funnied,f-n-e-d,Fned,,qdefn,93
Funnying,f-n-e-\-h,Fneg,,qefgn,93
Funnies,f-n-e-s,Fnes,,qefns,93
Performed,pr-f-m-d,Prfmd,,qdfmpr,93
Performing,pr-f-m-\-h,Prfmg,,qfgmpr,93
Performs,pr-f-m-s,Prfms,,qfmprs,93
Workers,r-k-/-r-s,Rkrs,,qkrs,93
Peaceable,p-e-s-b,Pesb,,qbeps,94
Peaced,p-e-s-d,Pesd,,qdeps,94
Pieced,p-e-s-d,Pesdo,o,qdeops,94
Piecing,p-e-s-\-h,Pesg,,qegps,94
Peacing,p-e-s-\-h,Pesgo,o,qegops,94
Peaces,p-e-s-s,Pesso,o,qeops,94
Restore,r-s-t-o-r,Rstor,,qorst,94
Restored,r-s-t-o-r-d,Rstord,,qdorst,94
Restoring,r-s-t-o-r-\-h,Rstorg,,qgorst,94
Restores,r-s-t-o-r-s,Rstors,,qorst,94
Restoration,r-s-t-o-r-a-sh,Rstorz,,qorstz,94
Clue,k-l-u,Klu,,qklu,95
Clued,k-l-u-d,Klud,,qdklu,95
Cluing,k-l-u-\-h,Klug,,qgklu,95
Clues,k-l-u-s,Klus,,qklsu,95
Manage,m-j,Mj,,qjm,95
Manageable,m-j-b,Mjb,,qbjm,95
Manageably,m-j-b-e,Mjbe,,qbejm,95
Manageability,m-j-\-b,Mjbo,,qbjmo,95
Managed,m-j-d,Mjd,,qdjm,95
Manager,m-j-e2,Mje,,qejm,95
Managerial,m-j-e2-l,Mjel,,qejlm,95
Managers,m-j-e2-s,Mjes,,qejms,95
Managing,m-j-\-h,Mjg,,qgjm,95
Management,m-j-m,Mjm,,qjm,95
Manager,m-j-r,Mjr,,qjmr,95
Managers,m-j-r-s,Mjrs,,qjmrs,95
Managership,m-j-r-sh,Mjrz,,qjmrz,95
Managerships,m-j-r-sh-s,Mjrzs,,qjmrsz,95
Manages,m-j-s,Mjs,,qjms,95
Manageable,mn-j-b,Mnjb,,qbjmn,95
Managed,mn-j-d,Mnjd,,qdjmn,95
Managing,mn-j-\-h,Mnjg,,qgjmn,95
Manages,mn-j-s,Mnjs,,qjmns,95
Unmanageable,n-mn-j-b,Nmnjb,,qbjmn,95
Putting,p-\-h,Pgi,i,qgip,95
Exposed,e-s-p-o-d,Xpod,,qdopx,95
Exposing,e-s-p-o-\-h,Xpog,,qgopx,95
Exposes,e-s-p-o-s,Xpos,,qopsx,95
Implement,m-pl-e-m,Mplem,,qelmp,96
Implemented,m-pl-e-m-d,Mplemd,,qdelmp,96
Implementing,m-pl-e-m-\-h,Mplemg,,qeglmp,96
Implements,m-pl-e-m-s,Mplems,,qelmps,96
Implementation,m-pl-e-m-a-sh,Mplemz,,qelmpz,96
Unpackage,n-p-a-k-j,Npakj,,qajknp,96
Unpackaged,n-p-a-k-j-d,Npakjd,,qadjknp,96
Unpackaging,n-p-a-k-j-\-h,Npakjg,,qagjknp,96
Unpackages,n-p-a-k-j-s,Npakjs,,qajknps,96
Packaged,p-a-k-j-d,Pakjd,,qadjkp,96
Packaging,p-a-k-j-\-h,Pakjg,,qagjkp,96
Packages,p-a-k-j-s,Pakjs,,qajkps,96
Repackage,r-p-a-k-j,Rpakj,,qajkpr,96
Repackaged,r-p-a-k-j-d,Rpakjd,,qadjkpr,96
Repackaging,r-p-a-k-j-\-h,Rpakjg,,qagjkpr,96
Repackages,r-p-a-k-j-s,Rpakjs,,qajkprs,96
Convert,k-v-e2-t,Kvet,,qektv,97
Converting,k-v-e2-t-\-h,Kvetg,,qegktv,97
Converts,k-v-e2-t-s,Kvets,,qekstv,97
Appreciated,a-pr-e-sh-d,Aprezd,,qadeprz,98
Appreciating,a-pr-e-sh-\-h,Aprezg,,qaegprz,98
Appreciates,a-pr-e-sh-s,Aprezs,,qaeprsz,98
Attached,a-t-ch-d,Atcd,,qacdt,98
Attaching,a-t-ch-\-h,Atcg,,qacgt,98
Attaches,a-t-ch-s,Atcs,,qacst,98
Commenting,k-mn-t-\-h,Kmntg,,qgkmnt,98
Comments,k-mn-t-s,Kmnts,,qkmnst,98
Unattached,u-n-a-t-ch-d,Natcd,,qacdnt,98
Unavoidable,n-v-o-e-b,Nvyb,,qbnvy,98
Unavoidably,n-v-o-e-b-e,Nvybe,,qbenvy,98
Unavoidably,n-v-o-e-e,Nvye,,qenvy,98
Avoidable,v-o-e-b,Vyb,,qbvy,98
Avoidably,v-o-e-b-e,Vybe,,qbevy,98
Avoidability,v-o-e-\-b,Vybo,,qbovy,98
Avoided,v-o-e-d,Vyd,,qdvy,98
Avoiding,v-o-e-\-h,Vyg,,qgvy,98
Avoids,v-o-e-s,Vys,,qsvy,98
Deceived,d-s-e-d,Dsed,,qdes,100
Deceiving,d-s-e-\-h,Dseg,,qdegs,100
Deceives,d-s-e-s,Dseso,o,qdeos,100
Further,f-th2,Fho,o,qfho,100
Finality,f-i-n-\-l,Finlo,o,qfilno,100
Heavenly,^-h-\-e-v-n-e,Hevne,,qehnv,100
Refine,r-f-i-n,Rfin,,qfinr,100
Refined,r-f-i-n-d,Rfind,,qdfinr,100
Refining,r-f-i-n-\-h,Rfing,,qfginr,100
Refines,r-f-i-n-s,Rfins,,qfinrs,100
Trace,t-r-a-s,Tras,,qarst,100
Traced,t-r-a-s-d,Trasd,,qadrst,100
Tracing,t-r-a-s-\-h,Trasg,,qagrst,100
Traces,t-r-a-s-s,Trass,,qarst,100
Housed,^-h-\-u-s-d,Husd,,qdhsu,101
Housing,^-h-\-u-s-\-h,Husg,,qghsu,101
Houses,^-h-\-u-s-s,Huss,,qhsu,101
Reports,r-pr-s,Rprs,,qprs,101
Supersede,^-s-\-s-e-d,Ssed,,qdes,102
Superseded,^-s-\-s-e-d-d,Ssedd,,qdes,102
Superseding,^-s-\-s-e-d-\-h,Ssedg,,qdegs,102
Supersedes,^-s-\-s-e-d-s,Sseds,,qdes,102
Requirements,r-k-i-m-s,Rqims,,qimqrs,104
Surprised,s-e-pr-i-s-d,Seprisd,,qdeiprs,104
Surprising,s-e-pr-i-s-\-h,Seprisg,,qegiprs,104
Surprises,s-e-pr-i-s-s,Sepriss,,qeiprs,104
Debug,d-b-u-g,Dbug,,qbdgu,105
Debugged,d-b-u-g-d,Dbugd,,qbdgu,105
Debugging,d-b-u-g-\-h,Dbugg,,qbdgu,105
Debugs,d-b-u-g-s,Dbugs,,qbdgsu,105
Invulnerability,n-v-u-l-n-e-r-\-b,Nvulnerbo,,qbelnoruv,105
Vanities,v-/-nt-s,Vnts,,qnstv,105
Vulnerability,v-u-l-n-e-r-\-b,Vulnerbo,,qbelnoruv,105
Vulnerabilities,v-u-l-n-e-r-\-b-s,Vulnerbs,,qbelnrsuv,105
Gamed,g-a-m-d,Gamd,,qadgm,106
Gaming,g-a-m-\-h,Gamg,,qagm,106
Games,g-a-m-s,Gams,,qagms,106
Joyed,j-o-e-d,Jyd,,qdjy,106
Joying,j-o-e-\-h,Jyg,,qgjy,106
Joys,j-o-e-s,Jys,,qjsy,106
Realities,r-e-/-l-s,Rls,,qlrs,106
Jumped,j-m-p-d,Jmpd,,qdjmp,107
Jumping,j-m-p-\-h,Jmpg,,qgjmp,107
Jumps,j-m-p-s,Jmps,,qjmps,107
Obtained,o-b-tn-d,Obtnd,,qbdnot,107
Obtaining,o-b-tn-\-h,Obtng,,qbgnot,107
Obtains,o-b-tn-s,Obtns,,qbnost,107
Presented,pr-d,Prd,,qdpr,107
Below,bl-o,Bloo,o,qblo,108
Immediates,e-m-e-s,Emes,,qems,108
Commit,k-m-e-t,Kmet,,qekmt,108
Committing,k-m-e-t-\-h,Kmetg,,qegkmt,108
Commits,k-m-e-t-s,Kmets,,qekmst,108
Purposely,pr-p-e,Prpe,,qepr,108
Purposes,pr-p-s,Prps,,qprs,108
Repurpose,r-pr-p,Rprp,,qpr,108
Repurposed,r-pr-p-d,Rprpd,,qdpr,108
Repurposing,r-pr-p-\-h,Rprpg,,qgpr,108
Repurposes,r-pr-p-s,Rprps,,qprs,108
Unique,e-u-n-e-k,Uneq,,qenqu,109
Uniquely,e-u-n-e-k-e,Uneqe,,qenqu,109
Wondered,u-u-n-d,Uund,,qdnu,109
Wondering,u-u-n-\-h,Uung,,qgnu,109
Wonders,u-u-n-s,Uuns,,qnsu,109
Christianed,k-r-e-s-ch-d,Krescd,,qcdekrs,110
Christianing,k-r-e-s-ch-\-h,Krescg,,qcegkrs,110
Christians,k-r-e-s-ch-s,Krescs,,qcekrs,110
Aged,a-j-d,Ajd,,qadj,112
Aging,a-j-\-h,Ajg,,qagj,112
Ages,a-j-s,Ajs,,qajs,112
Agents,a-j-s,Ajso,o,qajos,112
Delayed,d-l-a-d,Dlad,,qadl,112
Delaying,d-l-a-\-h,Dlag,,qadgl,112
Delays,d-l-a-s,Dlas,,qadls,112
Lighting,l-i-\-h,Ligo,o,qgilo,113
Relied,r-e-l-i-d,Rlid,,qdilr,113
Relying,r-e-l-i-\-h,Rlig,,qgilr,113
Sometimes,s2-tm-s,Stmso,o,qmost,114
Blanked,bl-a-nk-d,Blaqd,,qabdlq,115
Blanking,bl-a-nk-\-h,Blaqg,,qabglq,115
Blanks,bl-a-nk-s,Blaqs,,qablqs,115
Edged,e-j-d,Ejd,,qdej,115
Edging,e-j-\-h,Ejg,,qegj,115
Edges,e-j-s,Ejs,,qejs,115
Prejudiced,pr-e-j-d,Prejd,,qdejpr,115
Prejudicing,pr-e-j-\-h,Prejg,,qegjpr,115
Prejudices,pr-e-j-s,Prejs,,qejprs,115
Symptom,s-e-m-tm,Semtm,,qemst,116
Symptoms,s-e-m-tm-s,Semtms,,qemst,116
Feelings,f-e-l-\-s2,Felz,,qeflz,117
Developer,dfl-r,Dvlr,,qdlrv,118
Developers,dfl-r-s,Dvlrs,,qdlrsv,118
Larger,l-a-j-r,Lajr,,qajlr,118
Engines,n-j-n-s,Njns,,qjns,118
Disorganize,d-s-o-g,Dsog,,qdgos,119
Disorganized,d-s-o-g-d,Dsogd,,qdgos,119
Disorganizing,d-s-o-g-\-h,Dsogg,,qdgos,119
Disorganizes,d-s-o-g-s,Dsogs,,qdgos,119
Disorganization,d-s-o-g-sh,Dsogz,,qdgosz,119
Massively,m-a-s2-v-e,Masve,,qaemsv,119
Unorganize,n-o-g,Nogo,o,qgno,119
Organized,o-g-d,Ogd,,qdgo,119
Organizing,o-g-\-h,Ogg,,qgo,119
Organizational,o-g-l,Ogl,,qglo,119
Organizations,o-g-s,Ogs,,qgos,119
Reorganization,r-o-g-sh,Rogz,,qgorz,119
Explaining,e-s-pl-\-h,Xplg,,qglpx,119
Explains,e-s-pl-s,Xpls,,qlpsx,119
Approved,a-pr-v-d,Aprvd,,qadprv,120
Approving,a-pr-v-\-h,Aprvg,,qagprv,120
Approves,a-pr-v-s,Aprvs,,qaprsv,120
Disapprove,d-s-a-pr-v,Dsaprv,,qadprsv,120
Disapproved,d-s-a-pr-v-d,Dsaprvd,,qadprsv,120
Disapproving,d-s-a-pr-v-\-h,Dsaprvg,,qadgprsv,120
Disapproval,d-s-a-pr-v-l,Dsaprvl,,qadlprsv,120
Disapproves,d-s-a-pr-v-s,Dsaprvs,,qadprsv,120
Communities,k-/-nt-s,Kntso,o,qknost,120
Shoot,sh-u-t,Zut,,qtuz,120
Shooted,sh-u-t-d,Zutd,,qdtuz,120
Shooting,sh-u-t-\-h,Zutg,,qgtuz,120
Shoots,sh-u-t-s,Zuts,,qstuz,120
Operator,o-pr-a-\-r,Oprar,,qaopr,121
Operators,o-pr-a-\-r-s,Oprars,,qaoprs,121
Builder,bld-r,Bldr,,qbdlr,122
Builders,bld-r-s,Bldrs,,qbdlrs,122
Rebuilder,r-bld-r,Rbldr,,qbdlr,122
Rebuilders,r-bld-r-s,Rbldrs,,qbdlrs,122
Surveyed,s2-e-v-a-d,Sevad,,qadesv,122
Surveying,s2-e-v-a-\-h,Sevag,,qaegsv,122
Surveys,s2-e-v-a-s,Sevas,,qaesv,122
Maximo,m-a-x-m-o,Maxmo,,qamox,123
Username,e-u-r-n-a,Urna,,qanru,123
Usernames,e-u-r-n-a-s,Urnas,,qanrsu,123
Compare,k-pr,Kpr,,qkpr,124
Comparable,k-pr-b,Kprb,,qbkpr,124
Compared,k-pr-d,Kprd,,qdkpr,124
Comparing,k-pr-\-h,Kprg,,qgkpr,124
Compares,k-pr-s,Kprs,,qkprs,124
Contained,k-tn-d,Ktndo,o,qdknot,124
Containing,k-tn-\-h,Ktng,,qgknt,124
Continual,k-tn-l,Ktnl,,qklnt,124
Contains,k-tn-s,Ktns,,qknst,124
Dispatched,d-s-p-a-ch-d,Dspacd,,qacdps,125
Dispatching,d-s-p-a-ch-\-h,Dspacg,,qacdgps,125
Dispatchs,d-s-p-a-ch-s,Dspacs,,qacdps,125
Patch,p-a-ch,Pac,,qacp,125
Patched,p-a-ch-d,Pacd,,qacdp,125
Patching,p-a-ch-\-h,Pacg,,qacgp,125
Patches,p-a-ch-s,Pacs,,qacps,125
Patchings,p-a-ch-\-h-s,Pacz,,qacpz,125
Counted,k-nt-d,Kntd,,qdknt,126
Counting,k-nt-\-h,Kntg,,qgknt,126
Counts,k-nt-s,Knts,,qknst,126
Humans,^-h-\-e-u-mn-s,Humns,,qhmnsu,127
Computers,k-p-u-/-r-s,Kpurs,,qkprsu,127
Paperwork,p-a-pr-k,Paprk,,qakpr,127
Paperworked,p-a-pr-k-d,Paprkd,,qadkpr,127
Paperworking,p-a-pr-k-\-h,Paprkg,,qagkpr,127
Paperworks,p-a-pr-k-s,Paprks,,qakprs,127
Appeared,a-pr-d,Aprd,,qadpr,128
Appearing,a-pr-\-h,Aprg,,qagpr,128
Appears,a-pr-s,Aprs,,qaprs,128
Appropriation,a-pr-a-sh,Aprz,,qaprz,128
Disappear,d-s-a-pr,Dsapr,,qadprs,128
Disappeared,d-s-a-pr-d,Dsaprd,,qadprs,128
Disappearing,d-s-a-pr-\-h,Dsaprg,,qadgprs,128
Disappears,d-s-a-pr-s,Dsaprs,,qadprs,128
Customs,k-u-s-s,Kuss,,qksu,128
Dissipation,d-s-e-p-a-sh,Dsepz,,qdepsz,129
Prepared,pr-e-p-d,Prepd,,qdepr,129
Preparing,pr-e-p-\-h,Prepg,,qegpr,129
Prepares,pr-e-p-s,Preps,,qeprs,129
Relationship,r-e-l-a-sh-\-sh,Rlzz,,qlrz,129
Relationships,r-e-l-a-sh-\-sh-s,Rlzzs,,qlrsz,129
Mistaking,m-s2-t-\-h,Mstg,,qgmst,131
Mistaken,m-s2-t-n,Mstn,,qmnst,131
Mistakenly,m-s2-t-n-e,Mstne,,qemnst,131
Mistakes,m-s2-t-s,Msts,,qmst,131
Technology,t-e-k-n-\-o,Tekno,,qeknot,131
Technologies,t-e-k-n-\-o-s,Teknos,,qeknost,131
Processes,pr-ss-s,Prsss,,qprs,132
Expire,e-s-p-i,Xpi,,qipx,132
Expiring,e-s-p-i-\-h,Xpig,,qgipx,132
Expires,e-s-p-i-s,Xpis,,qipsx,132
Automatically,o-tm-/-a-e,Otmae,,qaemot,133
Emptied,mt-e-d,Mted,,qdemt,134
Emptying,mt-e-\-h,Mteg,,qegmt,134
Emptiness,mt-e-n-e-s,Mtenes,,qemnst,134
Emptinesses,mt-e-n-e-s-s,Mteness,,qemnst,134
Empties,mt-e-s,Mtes,,qemst,134
Remediate,r-e-mt-a-t,Rmdat,,qadmrt,134
Remediated,r-e-mt-a-t-d,Rmdatd,,qadmrt,134
Remediating,r-e-mt-a-t-\-h,Rmdatg,,qadgmrt,134
Remediates,r-e-mt-a-t-s,Rmdats,,qadmrst,134
Remedy,r-e-mt-e,Rmde,,qdemr,134
Remedied,r-e-mt-e-d,Rmded,,qdemr,134
Remedying,r-e-mt-e-\-h,Rmdeg,,qdegmr,134
Remedies,r-e-mt-e-s,Rmdes,,qdemrs,134
Remediation,r-e-mt-e-sh,Rmdez,,qdemrz,134
Remediation,r-e-mt-a-sh,Rmdz,,qdmrz,134
Remediations,r-e-mt-a-sh-s,Rmdzs,,qdmrsz,134
Becoming,b-k-\-h,Bkg,,qbgk,135
Becomes,b-k-s,Bks,,qbks,135
Doubted,d-a-u-d,Dwd,,qdw,135
Doubting,d-a-u-\-h,Dwg,,qdgw,135
Doubts,d-a-u-s,Dws,,qdsw,135
Guessed,g-e-s-d,Gesd,,qdegs,135
Guessing,g-e-s-\-h,Gesg,,qegs,135
Guesses,g-e-s-s,Gess,,qegs,135
Cluster,k-l-u-s-t-e2,Kluste,,qeklstu,135
Clustered,k-l-u-s-t-e2-d,Klusted,,qdeklstu,135
Clustering,k-l-u-s-t-e2-\-h,Klusteg,,qegklstu,135
Clusters,k-l-u-s-t-e2-s,Klustes,,qeklstu,135
Invulnerable,n-v-u-l-n-e-r-b,Nvulnerb,,qbelnruv,135
Redoubt,r-e-d-a-u,Rdw,,qdrw,135
Redoubts,r-e-d-a-u-s,Rdws,,qdrsw,135
Inside,n-s-i,Nsi,,qins,136
Insided,n-s-i-d,Nsid,,qdins,136
Insiding,n-s-i-\-h,Nsig,,qgins,136
Inside,n-s-i,Nsio,o,qinos,136
Insides,n-s-i-s,Nsis,,qins,136
Selecting,s-e-l-e-k-\-h,Selekg,,qegkls,136
Selects,s-e-l-e-k-s,Seleks,,qekls,136
Selective,s-e-l-e-k-v,Selekv,,qeklsv,136
Selectively,s-e-l-e-k-v-e,Selekve,,qeklsv,136
Cleanup,k-l-e-n-p,Klenp,,qeklnp,137
Cleanups,k-l-e-n-p-s,Klenps,,qeklnps,137
Individuality,nt-v-\-l,Ndvl,,qdlnv,138
Individuals,nt-v-s,Ndvs,,qdnsv,138
Gathered,g-a-th-d,Gahd,,qadgh,139
Gathering,g-a-th-\-h,Gahg,,qagh,139
Gathers,g-a-th-s,Gahs,,qaghs,139
Bibles,b-i-b-s,Bibs,,qbis,140
Issuer,e-sh-u-r,Ezur,,qeruz,140
Issuers,e-sh-u-r-s,Ezurs,,qersuz,140
Catched,k-a-ch-d,Kacd,,qacdk,141
Catching,k-a-ch-\-h,Kacg,,qacgk,141
Catcher,k-a-ch-r,Kacr,,qackr,141
Catchers,k-a-ch-r-s,Kacrs,,qackrs,141
Catches,k-a-ch-s,Kacs,,qacks,141
Keeping,k-e-p-g,Kepg,,qegkp,141
P.m.,p-~-m,Pmo,o,qmop,141
Doubled,d-b-d,Dbd,,qbd,142
Doubly,d-b-e,Dbe,,qbde,142
Doubling,d-b-\-h,Dbg,,qbdg,142
Doubles,d-b-s,Dbs,,qbds,142
Internally,n-/-n-l-e,Nnle,,qeln,142
Internals,n-/-n-l-s,Nnls,,qlns,142
Readably,r-d-b-e,Rdbe,,qbder,142
Attend,a-tn-d,Atnd,,qadnt,143
Attended,a-tn-d-d,Atndd,,qadnt,143
Attending,a-tn-d-\-h,Atndg,,qadgnt,143
Attends,a-tn-d-s,Atnds,,qadnst,143
Discussed,d-s2-k-d,Dskd,,qdks,143
Discussing,d-s2-k-\-h,Dskg,,qdgks,143
Discusses,d-s2-k-s,Dsks,,qdks,143
Initialed,e-n-e-sh-d,Enezd,,qdenz,143
Initialing,e-n-e-sh-\-h,Enezg,,qegnz,143
Initials,e-n-e-sh-s,Enezs,,qensz,143
Recommended,r-k-mn-d,Rkmnd,,qdkmnr,143
Recommending,r-k-mn-\-h,Rkmng,,qgkmnr,143
Recommends,r-k-mn-s,Rkmns,,qkmnrs,143
Recommendation,r-k-mn-sh,Rkmnz,,qkmnrz,143
Namespace,n-a-s-p,Nasp,,qanps,144
Namespaced,n-a-s-p-d,Naspd,,qadnps,144
Namespacing,n-a-s-p-\-h,Naspg,,qagnps,144
Namespaces,n-a-s-p-s,Nasps,,qanps,144
Token,t-o-k-n,Tokn,,qknot,144
Tokens,t-o-k-n-s,Tokns,,qknost,144
Situational,s2-e-t-n-l,Setnl,,qelnst,146
Situations,s2-e-t-n-s,Setns,,qenst,146
Completely,kp-e,Kpeo,o,qekop,147
Repaired,r-p-a-r-d,Rpard,,qadpr,147
Repairing,r-p-a-r-\-h,Rparg,,qagpr,147
Repairs,r-p-a-r-s,Rpars,,qaprs,147
Controller,^-k-/-l-r,Klro,o,qklor,148
Controllers,^-k-/-l-r-s,Klrs,,qklrs,148
Narration,n-a-r-a-sh,Narz,,qanrz,148
Unwritten,n-r-e-tn,Nretn,,qenrt,148
Playbook,pl-a-b-k,Plabk,,qabklp,148
Playbooked,pl-a-b-k-d,Plabkd,,qabdklp,148
Playbooking,pl-a-b-k-\-h,Plabkg,,qabgklp,148
Playbooks,pl-a-b-k-s,Plabks,,qabklps,148
Rewritten,r-r-e-tn,Rretn,,qenrt,148
Livable,l-a-v-b,Lavb,,qablv,149
Lived,l-a-v-d,Lavd,,qadlv,149
Living,l-a-v-\-h,Lavg,,qaglv,149
Lives,l-a-v-s,Lavs,,qalsv,149
Inventor,n-v-nt-r,Nvntr,,qnrtv,150
Inventors,n-v-nt-r-s,Nvntrs,,qnrstv,150
Watch,u-o-ch,Uoc,,qcou,150
Watched,u-o-ch-t,Uocd,,qcdou,150
Watching,u-o-ch-\-h,Uocg,,qcgou,150
Watches,u-o-ch-s,Uocs,,qcosu,150
Accurately,a-k-r-a-e,Akrae,,qaekr,151
Inaccurate,n-a-k-r-a,Nakra,,qaknr,151
Inaccurately,n-a-k-r-a-e,Nakrae,,qaeknr,151
Tracked,t-r-a-k-d,Trakd,,qadkrt,151
Tracking,t-r-a-k-\-h,Trakg,,qagkrt,151
Tracks,t-r-a-k-s,Traks,,qakrst,151
Traction,t-r-a-k-sh,Trakz,,qakrtz,151
Notification,n-o-t-\-f,Notfo,o,qfnot,153
Notifications,n-o-t-\-f-s,Notfs,,qfnost,153
Magicked,m-a-j-k-d,Majkd,,qadjkm,154
Magically,m-a-j-k-e,Majke,,qaejkm,154
Magicking,m-a-j-k-\-h,Majkg,,qagjkm,154
Magical,m-a-j-k-l,Majkl,,qajklm,154
Magics,m-a-j-k-s,Majks,,qajkms,154
Originally,o-r-e-j-e,Oreje,,qejor,156
Originality,o-r-e-j-\-l,Orejl,,qejlor,156
Originals,o-r-e-j-s,Orejs,,qejors,156
Saving,s2-a-v-\-h,Savg,,qagsv,156
Saves,s2-a-v-s,Savs,,qasv,156
Standing,s2-tn-\-h,Sdng,,qdgns,156
Untouch,n-t-ch,Ntc,,qcnt,158
Untouchable,n-t-ch-b,Ntcb,,qbcnt,158
Untouchably,n-t-ch-b-e,Ntcbe,,qbcent,158
Untouchability,n-t-ch-\-b,Ntcbo,,qbcnot,158
Untouched,n-t-ch-d,Ntcd,,qcdnt,158
Touchable,t-ch-b,Tcb,,qbct,158
Touchably,t-ch-b-e,Tcbe,,qbcet,158
Touchability,t-ch-\-b,Tcbo,,qbcot,158
Touches,t-ch-s,Tcs,,qcst,158
Touchpoint,t-ch-y,Tcy,,qcty,158
Touchpointed,t-ch-y-d,Tcyd,,qcdty,158
Touchpointing,t-ch-y-\-h,Tcyg,,qcgty,158
Touchpoints,t-ch-y-s,Tcys,,qcsty,158
Capture,k-a-p-t-r,Kaptr,,qakprt,159
Captured,k-a-p-t-r-d,Kaptrd,,qadkprt,159
Capturing,k-a-p-t-r-\-h,Kaptrg,,qagkprt,159
Captures,k-a-p-t-r-s,Kaptrs,,qakprst,159
Involved,n-v-o-d,Nvod,,qdnov,159
Involving,n-v-o-\-h,Nvog,,qgnov,159
Involve,n-v-o-l,Nvol,,qlnov,159
Involved,n-v-o-l-d,Nvold,,qdlnov,159
Involving,n-v-o-l-\-h,Nvolg,,qglnov,159
Involves,n-v-o-l-s,Nvols,,qlnosv,159
Involves,n-v-o-s,Nvos,,qnosv,159
Wrote,r-o-t,Rot,,qort,162
Rotation,r-o-t-a-sh,Rotz,,qortz,162
Cleanly,k-l-e-n-e,Klene,,qekln,165
Cleaning,k-l-e-n-\-h,Kleng,,qegkln,165
Cleans,k-l-e-n-s,Klens,,qeklns,165
Unclean,n-k-l-e-n,Nklen,,qekln,165
Uncleanly,n-k-l-e-n-e,Nklene,,qekln,165
Queued,k-e-u-d,Qud,,qdqu,166
Queueing,k-e-u-\-h,Qug,,qgqu,166
Queues,k-e-u-s,Qusu,u,qqsu,166
Queue,k-e-u,Quu,u,qqu,166
Authorities,o-th2-/-r-s,Ohrs,,qhors,167
Backend,b-a-k-n-t,Baknt,,qabknt,168
Backends,b-a-k-n-t-s,Baknts,,qabknst,168
