word,form,qwerd,keyer,chord,usage
Necropolis,n-e-k-r-p,Nekrp,,qeknpr,68884
Aggrandize,ya-/-d-i-s,Yadis,,qadisy,69008
Cola,k-o-l-a,Kola,,qaklo,69016
Dooryard,d-o-r-a2-d,Dorad,,qador,69021
Cosmetic,k-o-s2-m-/-a,Kosma,,qakmos,69116
Managerial,mn-j-e-r-l,Mmjerl,,qejlmr,69140
Feral,f-e-r-l,Ferlo,o,qeflor,69223
Microphone,m-i-k-r-o-f-n,Mikrofn,,qfikmnor,69240
Chihuahua,ch-u-a,Cua,,qacu,69471
Dementia,d-e-mn-sh-ea,Demmze,,qdemz,69829
Inanition,e-n-a-n-sh,Enanz,,qaenz,69841
??clat,e-k-l-a,Ekla,,qaekl,70000
A hundred years ago,^-h-\-/-n-e-r-g,Hnerg,,qeghnr,70001
A posteriori,a-p-o-s2-t-r-r-i,Apostrri,,qaioprst,70002
A priori,a-pr-r-i,Aprri,,qaipr,70003
Abbreviate,a-br-e-v,Abrevo,o,qabeorv,70004
Able to say,a-bl-s-a,Ablsa,,qabls,70005
About how many,a-b-mn-e,Abmme,,qabem,70006
About the,a-b-th,Abh,,qabh,70007
Abscond,a-b-s2-k-nt,Absknt,,qabknst,70008
Abstr-,a-b-/,Abqq,qq,qabq,70009
According to my,a-k-r-m-a,Akrma,,qakmr,70011
Accredit,a-k-r-e,Akreo,o,qaekor,70013
Accredits,a-k-r-e-s,Akreso,o,qaekors,70014
Acknowledge receipt,a-k-r-e-s-e,Akrese,,qaekrs,70015
Aconite,a-k-n-i,Akni,,qaikn,70016
Acoustic,a-k-/-s2-t,Akst,,qakst,70017
Acquisitive,a-k-e-s2-df,Aqesdf,,qadefqs,70018
Acrostic,a-k-r-/-s2-t,Akrst,,qakrst,70019
Actuary,a-k-t-r-e,Aktre,,qaekrt,70020
Ad valorem,a-d-<-v,Advo,o,qadov,70021
Addenda,a-tn-d-a,Atnda,,qadnt,70022
Addendum,a-tn-tm,Atntm,,qamnt,70023
Adenoid,a-tn-o-e,Atny,,qanty,70024
Adjudicate,a-j-d-e-k,Ajdek,,qadejk,70025
Adjust the matter,a-j-u-s2-m-a-t,Ajusmat,,qajmstu,70026
Adsorption,a-d-s2-o-p-sh,Adsopz,,qadopsz,70027
Adumbration,a-tm-br-a-sh,Atmbraz,,qabmrtz,70028
Advertising agent,a-v-t-/-a,Avta,,qatv,70029
Adz,a-d-s,Adsu,u,qadsu,70030
Aerate,a-r-a-t,Arato,o,qaort,70031
Affiance,a-f-i-n-s,Afins,,qafins,70032
Affirm,a-f-e-m,Afem,,qaefm,70033
After-dinner,a-f-tn-r,Aftnr,,qafnrt,70034
Against ,a-g,Agw,w,qagw,70035
Ageless,a-j-l,Ajlo,o,qajlo,70036
Aggr-,ya-/,Yaqq,q,qaqy,70037
Aguascalientes,a-g-a-s2-k-l,Agaskl,,qagkls,70039
Ailanthus,a-l-a-n-th-u-s,Alanhus,,qahlnsu,70040
Air-tight,a2-t-i-t,Atit,,qait,70041
Akron,a-k-r-n,Akrn,,qaknr,70042
Alabama ,a-l,Alw,w,qalw,70043
Alimony,a-l-e-mn-e,Alemme,,qaelm,70046
Aliquot,a-l-e-k-w-o-t,Aleqot,,qaeloqt,70047
All my time,o-m-a-tm,Omatm,,qamot,70048
All over the world,o2-/-uu,Ouu,,qouz,70049
All right,o-r-i,Oriu,u,qioru,70050
Alliterate,a-l-e-t,Aleto,o,qaelot,70051
Allocate,a-l-o-k,Alok,,qaklo,70052
Allopathy,a-l-o-p-th-e,Alophe,,qaehlop,70053
Allow us,a-l-s,Alsu,u,qalsu,70054
Alter-,^-o2-/,Oqq,qq,qqo,70055
American people,a-m-p-e-p,Ampep,,qaemp,70056
Amish,a-m-sh,Amzo,o,qamoz,70057
Amortize,a-m-o-t-i-s,Amotis,,qaimost,70058
Amount of money,a-mn-e,Ammeu,u,qaemu,70059
Amounts of money,a-m-s2-mn-e,Amsmme,,qaems,70060
Amphibian,a-m-f-e-b-n,Amfebn,,qabefmn,70061
Amplifier,a-m-p-fr,Ampfr,,qafmpr,70062
Amputate,a-m-p-u-t,Amput,,qamptu,70063
And have,nt-v,Ntvo,o,qnotv,70065
And that,nt-th-a,Ntha,,qahnt,70066
And the,nt-th,Nth,,qhnt,70067
Anglo-saxon,a-ng-s-a-s,Angsas,,qagns,70068
Annalist,a-n-l-e-s,Anleso,o,qaelnos,70069
Announce ,a-n-s,Anso,o,qanos,70070
Anonymity,a-n-o-n-/-mt,Anonmt,,qamnot,70071
Antedate,a-/-td,Addu,u,qadu,70072
Antenna,a-/-n-a,Anao,o,qano,70073
Antilogy,a-/-l-o-j,Aloj,,qajlo,70074
Antler,a-nt-l-r,Antlr,,qalnrt,70075
Any more,n-e-m,Nemi,i,qeimn,70076
Aorta,a-o-t-a,Aota,,qaot,70077
Apiary,a-p-ea-r-e,Apere,,qaepr,70078
Apocope,a-p-k-o-p-e,Apkope,,qaekop,70079
Apocrypha,a-p-k-r-f-a,Apkrfa,,qafkpr,70080
Appehend,a-pr-e-nt,Aprent,,qaenprt,70081
Appendicitis,a-jnt-s-i,Ajntsi,,qaijnst,70082
Apperceive,a-pr-s-e,Aprse,,qaeprs,70083
Application blank,a-pl-<-b,Aplb,,qablp,70084
Appointee,o-e-e,Yey,y,qevy,70085
Appointive,o-e-v,Yv,,qvxy,70086
Appositive,a-p-o-s,Apos,,qaops,70087
Appropriation bill,a-pr-a-bl,Aprabl,,qablpr,70088
Arbitrage,a-r-b-t-r-j,Arbtrj,,qabjrt,70089
Archduchy,a2-ch-d-ch-e,Acdce,,qacde,70090
Are not,r-n,Rno,o,qnor,70091
Are you,r-u,Rui,i,qiru,70092
Arizona ,a-s,Ase,e,qaes,70093
Arkansas ,a-r,Ary,y,qary,70094
Arteriosclerosis,a2-t-e-r-s2-k-l-e-r-ss,Atersklerss,,qaeklrst,70095
Arthritis,a-r-th-r-i,Arhri,,qahir,70096
Artichoke,a2-t-ch-k,Atck,,qackt,70097
As a matter of course,a-s2-m-a-t-o-k,Asmatok,,qakmost,70098
As a matter of fact,a-s2-m-a-tf,Asmatf,,qafmst,70099
As a rule,a-s-r-l,Asrl,,qalrs,70101
As follows,a-s2-f-o,Asfo,,qafos,70102
As good as,s2-g-s,Sgs,,qgsv,70103
As great as,s2-g-r-s,Sgrs,,qgrs,70104
As many as,s2-mn-e-s,Smmes,,qems,70106
As much as,s2-m-ch-s,Smcs,,qcms,70107
As near as possible,s2-n-e-s-p,Snesp,,qenps,70108
As quickly as possible,s2-k-e-k-e-p,Sqekep,,qekpqs,70109
As soon as possible,s2-n-s-p,Snsp,,qnps,70110
As the,a-s2-th,Asho,o,qahos,70111
As to,a-s2-t-u,Astu,,qastu,70112
As well as,s-l-s2,Sls,,qlsz,70113
As yet,a-s2-e-t,Aseto,o,qaeost,70114
As you,a-s2-u,Asuo,o,qaosu,70115
Asininity,a-s2-e-n-/-nt,Asennt,,qaenst,70116
Asperse,a-s-pr-s,Asprs,,qaprs,70117
Aspirate,a-s-pr-a,Aspra,,qaprs,70118
Asseverate,a-s2-e-v-e-r-a,Asevera,,qaersv,70119
Assignee,a-s2-e-n-e,Asene,,qaens,70120
Assignor,a-s2-e-n-r,Asenr,,qaenrs,70121
Assistant auditor,a-/-o,Aoo,o,qaoz,70122
Assistant general manager,a-j-<-m,Ajm,,qajm,70123
Assistant general passenger agent,a-j-p-a,Ajpa,,qajp,70124
Assistant general purchasing agent,a-j-pr-ch-/-a,Ajprca,,qacjpr,70125
Assistant passenger traffic manager,a-p-t-<-m,Aptmo,o,qamopt,70126
Assistant purchasing agent,a-/-pr-ch-/-a,Aprca,,qacpr,70127
Assistant ticket agent,a-t-e-k-a,Ateka,,qaekt,70128
Assonance,a-s2-n-a-n-s,Asnans,,qans,70129
Asuncion,a-s2-n-sh,Asnz,,qansz,70130
At a loss,t-l-o-s,Tlos,,qlost,70131
At all events,t-o-e-v,Tyv,,qtvy,70132
At all times,t-o-tm-s,Totms,,qmost,70133
At an early date,t-e2-td,Tedd,,qdet,70134
At any,tn-e,Tneo,o,qenot,70135
At any date,tn-e-td,Tnedd,,qdent,70136
At any future time,tn-e-f-t-tm,Tnefttm,,qefmnt,70137
At any rate,tn-r-a,Tnra,,qanrt,70138
At any time,tn-e-tm,Tnetm,,qemnt,70139
At his,t-s,Tso,o,qost,70140
At once,tn-s,Tnsa,a,qanst,70141
At that,t-th-a,Thao,o,qahot,70142
At the,t-th,Thu,u,qhtu,70143
At the moment,t-mn,Tmm,,qmtz,70144
At the present moment,t-p-mn,Tpmm,,qmpt,70145
At the present time,t-p-tm,Tptm,,qmpt,70146
At the same time,t-s2-a-tm,Tsatm,,qamst,70147
At your earliest convenience,t-e-s2-k-v,Teskv,,qekstv,70148
Atavism,a-df-s22-m,Adfsm,,qadfms,70149
Attenuate,a-tn-e-u-t,Atnut,,qantu,70150
Attorney-at-law,a-tn-e-l-o,Atnelo,,qaelnot,70151
Auk,o-k,Oki,i,qiko,70152
Auscultation,o-s2-k-u-l-t-n,Oskultn,,qklnostu,70153
Austr-,o-s2-/,Osqq,qq,qoqs,70154
Autochthonous,o-t-o-k-th-o-n-u-s,Otokhonus,,qhknostu,70156
Avenue ,a,Ak1,k1,q1ak,70157
Average ,a-v-r,Avro,o,qaorv,70158
Awes,o-s,Osw,w,qosw,70159
Babbit,b-a-b-t,Babt,,qabt,70160
Back and forth,b-a-k-f-th,Bakfh,,qabfhk,70161
Bacterium,b-a-k-t-e-r-m,Bakterm,,qabekmrt,70162
Bagasse,b-a-g-a-s,Bagas,,qabgs,70163
Baggage agent,b-g-a,Bga,,qabg,70164
Baggage check,b-g-ch-e-k,Bgcek,,qbcegk,70165
Baggage department,b-g-/-d,Bgdo,o,qbdgo,70166
Baggage master,b-g-m-a-s,Bgmas,,qabgms,70167
Bailiwick,b-a-l-w-e-k,Balwek,,qabeklw,70168
Bailment,b-a-l-m,Balmo,o,qablmo,70169
Balance of account,b-a-l-a-k-t,Balakt,,qabklt,70170
Balbriggan,b-a-l-br-e-g-n,Balbregn,,qabeglnr,70171
Baldachin,b-a-ld-a-k-e-n,Baldaken,,qabdekln,70172
Baldric,b-o-ld-r-k,Boldrk,,qbdklor,70173
Ballistics,b-a-l-/-s2-t-s,Balsts,,qablst,70174
Baluster,b-a-l-u-s2-t-e2,Baluste,,qabelstu,70175
Bandoleer,b-a-nt-l-e-r,Bantler,,qabelnrt,70176
Bankruptcy ,b-s-e,Bse,,qbes,70177
Barbican,b-a-r-b-k-a-n,Barbkan,,qabknr,70178
Bargain ,b-g-n,Bgnu,u,qbgnu,70179
Barratry,b-a-r-a-t-r-e,Baratre,,qabert,70180
Basketball,b-a-s2-k-e-t-b-o-l,Basketbol,,qabeklost,70181
Be sure,b-sh,Bzo,o,qboz,70182
Bear in mind,b-a2-m-i,Bami,,qabim,70183
Because of the fact that,k-s2-f-th-a,Ksfha,,qafhks,70184
Before and after,b-f-a-f-t,Bfaft,,qabft,70185
Beige,b-a-sh,Baz,,qabz,70186
Being able,b-a-\-h,Bagu,u,qabgu,70187
Believable,b-e-b,Beb,,qbex,70188
Belligerence,b-e-l-e-j,Belejo,o,qbejlo,70189
Belove,bl-v,Blv,,qblv,70190
Better than,b-t-e-n,Bten,,qbent,70191
Biannual,b-a-n-l,Banlo,o,qablno,70192
Bicarbonate,b-k-r-b-n-a-t,Bkrbnat,,qabknrt,70193
Bichloride,b-k-l-o-r-i,Bklori,,qbiklor,70194
Biggest,b-g-e-s,Bges,,qbegs,70195
Bilingual,bl-e-ng-l,Blengl,,qbegln,70196
#NAME?,/-b,Bpp,pp,qbpz,70197
Bill of exchange,bl-e-s-ch,Blxc,,qbcels,70198
Bill of sale,bl-s-a,Blsa,,qabls,70199
Billboard,bl-b-o-d,Blbod,,qbdlo,70200
Billed,bl-/-t,Blt,,qblt,70201
Billhead,bl-^-h-\-e-d,Blhed,,qbdehl,70202
Binocular,b-n-o-k,Bnok,,qbkno,70203
Bisect,b-s2-e-k,Bsek,,qbeks,70204
Board ,b-o-r,Boru,u,qboru,70205
Board of directors,b-<-d-r-s,Bdrs,,qbdrs,70206
Booklets,b-k-l-es,Bkles,,qbekls,70207
Boracic,b-o-r-a-s2-k,Borask,,qabkors,70208
Borne in mind,b-o-m-i,Bomi,,qbimo,70209
Bothersome,b-o-th-s2-m,Bohsm,,qbhmos,70210
British columbia,b-s-e,Bseo,o,qbeos,70211
Brother-in-law,br-u-th-l-o,Bruhlo,,qbhloru,70212
Brought up,br-o-t-p,Brotp,,qboprt,70213
Bucharest,b-k-r-e-s,Bkres,,qbekrs,70214
Bueno aires,b-i-r-e-s,Bires,,qbeirs,70215
Bunion,b-n-u-n,Bnun,,qbnu,70216
Bureaucrat,b-u-/-a-t,Buat,,qabtu,70217
Burglarious,b-e-r-g-l-a-r,Berglar,,qabeglr,70218
By express,b-e-s-pr,Bxpr,,qbprx,70219
By means of which,b-mn-s-ch,Bmmsc,,qbcms,70220
By reaon of the,br-s2-th,Brsh,,qbhrs,70221
By reason of my,br-s2-m-a,Brsma,,qabmrs,70222
By reason of that,br-s2-th-a,Brsha,,qabhrs,70223
By reason of their,br-s2-th2,Brsho,o,qbhors,70224
By the,b-th,Bh,,qbhm,70225
By the way,b-u-a,Buao,o,qabou,70226
By-law,bl-o,Blou,u,qblou,70227
Byway,b-u-a,Buau,u,qabu,70228
C.o.d.,k-<-o-d,Kodi,i,qdiko,70229
Caduceus,k-a-d-u-ss,Kaduss,,qadksu,70230
Calculable,k-a-l-b,Kalb,,qabklo,70231
Calisthenics,k-a-l-e-s2-th-e-n,Kaleshen,,qaehklns,70233
Call ,k-o-l,Koli,i,qiklo,70234
Call your attention to the fact,k-u-tn-sh-f,Kutnzf,,qfkntuz,70235
Calorie,k-a-l-r-e,Kalre,,qaeklr,70237
Campeche,k-a-m-p-e-ch,Kampec,,qacekmp,70238
Can be,k-b,Kbo,o,qbko,70239
Can be done,k-b-tn,Kbtn,,qbknt,70240
Can have,k-v,Kvu,u,qkuv,70241
Candelabrum,k-d-l-a-b,Kdlab,,qabdkl,70242
Cannery,k-a-n-e2-e2,Kanee,,qaekn,70243
Cantaloupe,k-t-l-u-p,Ktlup,,qklptu,70244
Cantilever,k-t-e-l-e-v,Ktelev,,qekltv,70245
Capillarity,k-a-p-/-l,Kapl,,qaklp,70246
Carbohydrate,k-r-b-i-d-r-a,Krbidra,,qabdikr,70247
Carborundum,k-r-br-nt,Krbrnt,,qbknrt,70248
Carburetor,k-r-br-e2-t-e2,Krbrete,,qbekrt,70249
Carcinoma,k-r-s2-e-n-o-m-a,Krsenoma,,qaekmnors,70250
Carload,k-r-l-o-d,Krlod,,qdklor,70251
Carom,k-a-r-m,Karm,,qakmr,70252
Carry on,k-ia-n,Kian,,qaikn,70253
Carry out,k-a-e-t,Kaeto,o,qaekot,70254
Cartouche,k-a2-t-sh,Katz,,qaktz,70255
Caryatid,k-a-r-ea-td,Karedd,,qadekr,70256
Castigate,k-a-s2-t-e-g,Kasteg,,qaegkst,70257
Catalepsy,k-a-t-l-e-p-s-e,Katlepse,,qaeklpst,70258
Catalysis,k-a-t-l-ss,Katlss,,qaklst,70259
Catamount,k-a-t-mn-t,Katmmt,,qakmt,70260
Catenary,k-a-tn-r-e,Katnre,,qaeknrt,70261
Caveat emptor,k-<-mt,Kmt,,qkmt,70262
Cedilla,s2-e-d-e-l-a,Sedela,,qadels,70263
Celebrate,s-e-l-e-b,Seleb,,qbels,70264
Cenotaph,s2-e-n-o-t-a-f,Senotaf,,qaefnost,70265
Centi-,s2-e-n,Senqq,qq,qenqs,70266
Central america,s2-n-/-a-m,Snam,,qamns,70267
Central division,s2-n-/-df,Sndf,,qdfns,70268
Cerebellum,s-e-r-bl-m,Serblm,,qbelmrs,70269
Cerement,s-e-r-e-mn-t,Seremmt,,qemrst,70270
Certiorari,s2-e-s2-o-r-a-r-i,Sesorari,,qaeiors,70271
Chamber of commerce,ch-<-k,Ck,,qckz,70272
Chassis,sh-a-s-e,Zase,,qaesz,70273
Cheerless ,ch-e-r-l,Cerlo,o,qcelor,70274
Chief clerk,ch-k-l-r,Cklr,,qcklr,70275
Chief counsel,ch-k-s-e-l,Cksel,,qcekls,70276
Chief draftsman,ch-d-r-f-s22-m-a-n,Cdrfsman,,qacdfmnrs,70277
Chief engineer,ch-n-j-e,Cnje,,qcejn,70278
Chlorate,k-l-o-r-a,Klora,,qaklor,70279
Chromium,k-r-o-m-e-m,Kromem,,qekmor,70280
Chrysanthemum,k-r-e-s2-n-th-e-mn,Kresnhemm,,qehkmnrs,70281
Cicatrix,s2-e-k-t-r-e-x,Sektrex,,qekrstx,70282
Cincture,s2-e-nk-t-r,Seqtr,,qeqrst,70283
Cinematograph,s2-e-n-e-m-a-t-/-o,Senemato,,qaemnost,70284
Cinquefoil,s2-e-nk-f-o-e-l,Seqfyl,,qeflqsy,70285
Circulatory,s2-/-l-a-/-r-e,Slare,,qaelrs,70286
Citizenry,s2-e-t-s-r-e,Setsre,,qerst,70287
Citric,s2-e-t-r-k,Setrk,,qekrst,70288
#NAME?,/-s,Spp,pp,qpsz,70289
Civil engineer,s2-n-j-e2,Snje,,qejns,70290
Civil service,s-s,Ssw,w,qsvw,70291
Claim agent,k-/-a,Kao,o,qako,70292
Claims ,k-l-a-s,Klaso,o,qaklos,70293
#NAME?,/-k,Kpp,pp,qckp,70294
Clearage,k-l-e-/-j,Klej,,qejkl,70295
Clearfield,k-l-e-r-f,Klerf,,qefklr,70296
Climactic,k-l-i-m-a-k,Klimak,,qaiklm,70297
Clinic,k-l-e-n-e-k,Klenek,,qekln,70298
Coagulate,k-a-g-/-u,Kagu,,qagku,70299
Coahuila,k-o-e-l-a,Kyla,,qakly,70300
Coded,k-o-td,Koddi,i,qdiko,70302
Codefendant,k-o-df-t,Kodft,,qdfkot,70303
Codify,k-o-df,Kodf,,qdfko,70304
Coeducation,k-o-e-d-u,Kydu,,qdkuy,70305
Coexecutor,k-o-e-s2-k-/-r,Kyskr,,qkrsy,70306
Cogitate,k-o-j-t-a,Kojta,,qajkot,70307
Coinsurance,k-o-n-sh,Konz,,qknoz,70308
Collaborate,k-o-l-a-br-a,Kolabra,,qabklor,70309
Collate,k-o-l-a,Kolao,o,qaklo,70310
Collide,k-o-l-i,Kolio,o,qiklo,70311
Collodion,k-o-l-o-tn,Kolotn,,qklnot,70312
Colloid,k-o-l-o-e,Koly,,qkloy,70313
Colophon,k-o-l-f-n,Kolfn,,qfklno,70314
Colossal,k-o-l-o-s,Kolos,,qklos,70315
Colporteur,k-o-l-p-o-t-e2,Kolpote,,qeklopt,70316
Come up,k-m-p,Kmp,,qkmp,70317
Comes up,k-m-s-/-p,Kmsp,,qkmps,70318
Commandeer,k-m-a-n-/-e-r,Kmaner,,qaekmnr,70319
Commiserate,k-m-s-e-r-a,Kmsera,,qaekmrs,70320
Commit ,k-e,Kei,i,qeik,70321
Common stock,k-s2-t-o-k,Kstok,,qkost,70322
Community ,k-t-e,Kteu,u,qektu,70324
Compensatory,k-s2-a-r-e,Ksare,,qaekrs,70325
Complin,k-pl-e-n,Kplen,,qeklnp,70326
Composes,k-p-o-s,Kposo,o,qkops,70327
Concurs,k-k-r-s,Kkrso,o,qkors,70329
Condonation,k-d-o-n-sh,Kdonz,,qdknoz,70330
Conferee,k-f-e-r-e,Kfere,,qefkr,70331
Conjugate,k-j-u-g,Kjug,,qgjku,70332
Conscientious,k-sh-n-sh-u-s,Kznzus,,qknsuz,70334
Consignee,k-s2-e-n-e,Ksene,,qekns,70335
Consignor,k-s2-e-n-r,Ksenr,,qeknrs,70336
Constrict,k-s2-/-k,Ksko,o,qkos,70337
Contestant,k-t-e-s-/-nt,Ktesnt,,qeknst,70338
Contestation,k-t-e-s-sh,Ktesz,,qekstz,70339
Contort,k-t-o-t,Ktot,,qkot,70340
Contraption,k-/-p-sh,Kpzo,o,qkopz,70341
Contused,k-t-e-u-/-t,Ktut,,qktu,70342
Convection,k-v-e-k-sh,Kvekzo,o,qekovz,70343
Conveyer,k-v-a-r,Kvaro,o,qakorv,70345
Convoke,k-v-k,Kvk,,qkvz,70346
Convolution,k-v-o-l-sh,Kvolz,,qklovz,70347
Copartnership,k-o-p-t-n-e-/-sh,Koptnez,,qeknoptz,70348
Cordially yours,k-u,Kua,a,qaku,70349
Corpuscle,k-r-p-u-s-l,Krpusl,,qklprsu,70350
Correlate,k-o-r-e-l-a,Korela,,qaeklor,70351
Corrode,k-r-o-d,Krod,,qdkor,70352
Corrugate,k-o-r-u-g,Korug,,qgkoru,70353
Cortex,k-o-t-e-x,Kotex,,qekotx,70354
Corundum,k-o-r-nt,Kornt,,qknort,70355
Coruscate,k-o-r-u-s2-k,Korusk,,qkorsu,70356
Coryza,k-o-r-i-s-a,Korisa,,qaikors,70357
Cosiness,k-o-s2-e-n-e-s,Koseneso,o,qeknos,70358
Costa rica,k-o-s-<-r,Kosr,,qkors,70359
Could be done,k-d-b-tn,Kdbtn,,qbdknt,70361
Counterclaim,k-/-k-l-a-m,Kklam,,qaklm,70362
Counterirritant,k-/-e2-t-nt,Ketnt,,qeknt,70363
Courtliness,k-o-t-e-n-e-s,Kotenes,,qeknost,70364
Credential,k-r-e-tn-sh,Kretnz,,qeknrtz,70365
Credit card,k-r-e-td-/-k,Kreddk,,qdekr,70366
Credit department,k-r-e-/-d,Kred,,qdekr,70367
Creosote,k-r-e-s2-o-t,Kresot,,qekorst,70368
Cretin,k-r-e-tn,Kretn,,qeknrt,70369
Cretins,k-r-e-tn-s,Kretnso,o,qeknorst,70370
Cretonne,k-r-e-tn,Kretno,o,qeknort,70371
Crosier,k-r-o-sh-e2,Kroze,,qekorz,70372
Cubic yard,k-a2-d,Kado,o,qadko,70373
Curricula,k-u-r-e-k-a,Kureka,,qaekru,70374
Cursive,k-r-s2-v,Krsv,,qkrsv,70375
Cyst,ss2-t,Ssti,i,qist,70377
Czarism,s-a-r-s2-m,Sarsm,,qamrs,70379
Dampener,d-a-m-p-n-e2,Dampne,,qademnp,70380
Daughter-in-law,d-o-t-e-l-o,Dotelo,,qdelot,70381
Davit,d-a-v-t,Davt,,qadtv,70382
Day or two,d-a-t-u,Datu,,qadtu,70383
Day or two ago,d-a-t-u-g,Datug,,qadgtu,70384
Days ago,d-a-s2-g,Dasg,,qadgs,70385
Day's sight,d-a-s-i,Dasi,,qadis,70386
De facto,df-a-k-t-o,Dfakto,,qadfkot,70387
De jure,d-<-j,Dj,,qdjm,70388
Deadeye,td-i,Ddio,o,qdio,70389
Deadfall,td-f-o,Ddfo,,qdfo,70390
Deadliness,td-e-n-e-s,Ddenes,,qdens,70391
Dear madam,d-m,Dmu,u,qdmu,70393
Dear miss,tm-e-s,Tmes,,qemst,70394
Dear mr.,tm-r,Tmro,o,qmort,70395
Dear ms. ,tm-s,Tmso,o,qmost,70396
Dear sir,d-s,Dso,o,qdos,70397
Debacle,d-b-/-k,Dbk,,qbdk,70398
Debate ,d-b-a,Dba,,qabd,70399
Debenture,d-b-e-nt-r,Dbentr,,qbdenrt,70400
Debilitate,d-b-e-l-e-t-a,Dbeleta,,qabdelt,70401
Decadance,d-e-k-a-tn-s,Dekatns,,qadeknst,70402
Decalcomania,d-e-k-a-l-k,Dekalk,,qadekl,70403
Decedent,d-s2-e-tn,Dsetno,o,qdenost,70404
Deci-,d-e-s,Desqq,qq,qdeqs,70405
Defalcate,df-a-l-k,Dfalk,,qadfkl,70406
Defect ,df-k,Dfku,u,qdfku,70407
Defeseless,df-e-n-s-l,Dfensl,,qdeflns,70408
Deflate,dfl-a,Dfla,,qadfl,70409
Dehydrate,d-i-d-r-a,Didra,,qadir,70410
Deify,d-e-f,Defo,o,qdefo,70411
Deism,d-e-s2-m,Desm,,qdems,70412
Deist,d-e-s2-t,Destu,u,qdestu,70413
Deject,d-j-k,Djk,,qdjk,70414
Deka-,d-e-k,Dekqq,qq,qdekq,70415
Delicatessen,d-e-l-e-k-e-s2-n,Delekesn,,qdeklns,70417
Demobilize,tm-o-bl-i-s,Tmoblis,,qbilmost,70418
Democrat ,tm-r,Tmru,u,qmrtu,70419
Demonitize,d-e-mn-e-t-i-s,Demmetis,,qdeimst,70420
Demurrage,tm-u-r-j,Tmurj,,qjmrtu,70421
Denature,tn-a-t-r,Tnatr,,qanrt,70422
Denim,tn-e-m,Tnemo,o,qemnot,70423
Dentistry,tn-t-e-s-r-e,Tntesre,,qenrst,70424
Denver ,df,Dfa,a,qadf,70425
Deodorize,d-o-d-e-r-i-s,Doderis,,qdeiors,70426
Department of agriculture,d-ya,Dyao,o,qadoy,70427
Deport,d-p-o-t,Dpot,,qdopt,70428
Deposes,d-p-o-s,Dposo,o,qdops,70429
Depressant,d-pr-e-s2-nt,Dpresnt,,qdenprst,70430
Derogative,d-r-o-g-v,Drogv,,qdgorv,70431
Des moines,tm-o-e,Tmy,,qmty,70432
Detain,td-tn,Ddtn,,qdnt,70433
Devoid,df-o-e,Dfy,,qdfy,70434
Diabetes,d-i-b-t-e-s,Dibtes,,qbdeist,70435
Diacritical,d-i-k-r-/-y-a,Dikrya,,qadikry,70436
Diaeresis,d-i-r-ss,Dirss,,qdirs,70437
Did not,td-e-n,Dden,,qden,70439
Did you,td-u,Dduo,o,qdou,70440
Dilapidate,d-e-l-a-p,Delap,,qadelp,70441
Dilution ,d-l-sh,Dlzo,o,qdloz,70442
Dint ,tn-t,Tntu,u,qntu,70443
Dipsomania,d-e-p-s2-o-mn-ea,Depsomme,,qdemops,70444
Director ,d-r,Dre,e,qder,70445
Directorate,d-r-k-/-r-a,Drkra,,qadkr,70446
Disallow,d-s-a-l,Dsal,,qadls,70447
Discolor,d-s2-k-u-l,Dskul,,qdklsu,70448
Disengagement,d-s2-n-g-a-m,Dsngam,,qadgmns,70449
Disfeature,d-s2-f-e-t-r,Dsfetr,,qdefrst,70450
Disfranchise,d-s2-fr-a-n-ch,Dsfranc,,qacdfnrs,70451
Dishabille,d-s-a-b-e-l,Dsabel,,qabdels,70452
Dishevel,d-sh-e-v,Dzev,,qdevz,70453
Disincline,d-s-e-/-n,Dseno,o,qdenos,70454
Disinfectant,d-s2-n-f-e-k-nt,Dsnfeknt,,qdefknst,70455
Disjunctive,d-s-j-nk,Dsjqo,o,qdjoqs,70456
Dismantle,d-s2-mn-t-l,Dsmmtl,,qdlmst,70457
Dispair,d-s-p-a-r,Dspar,,qadprs,70458
Disputatious,d-s-p-u-sh-u-s,Dspuzus,,qdpsuz,70459
Disrupt,d-s-r-p,Dsrp,,qdprs,70460
Dissidence,d-s2-e-tn-s,Dsetns,,qdenst,70461
Dissoluble,d-s2-o-l-b,Dsolb,,qbdlos,70462
Distend,d-s2-tn-d,Dstndo,o,qdnost,70463
Distension,d-s2-tn-sh,Dstnzo,o,qdnostz,70464
Distrain,d-s-/-n,Dsn,,qdns,70465
District of columbia,d-s2-k-o-l,Dskol,,qdklos,70466
Divagate,d-i-v-g,Divg,,qdgiv,70467
Divert,df-e2-t,Dfeto,o,qdefot,70468
Divisble,df-e-s-b,Dfesb,,qbdefs,70469
D-l-e-sh,d-e-l-sh,Delzu,u,qdeluz,70470
Do you know whether or not,tn-o-e-n,Tnyn,,qnty,70472
Do you want,d-u-u-nt,Duunt,,qdntu,70473
Doctorate,d-r-/-a-t,Drat,,qadrt,70474
Does not,d-u-s2-n,Dusno,o,qdnosu,70475
Dollar and a half,d-o-/-f,Dof,,qdfo,70476
Dollar and a quarter,d-o-/-k,Doq,,qdoq,70477
Dollars and cents,d-o-/-s,Doso,o,qdos,70478
Domesticate,tm-/-s2-t-a,Tmsta,,qamst,70479
Dormouse,d-o-m-a-u-s,Domws,,qdmosw,70480
